timestamp,open,high,low,close,volume
2019-07-25,200.3900,200.6800,196.5300,199.8900,2084879
2019-07-24,204.0600,204.1900,202.2000,202.7500,1102806
2019-07-23,204.8300,206.8200,204.1900,206.8200,1064783
2019-07-22,204.5900,204.9900,203.1700,203.5800,653431
2019-07-19,202.9900,204.6100,202.6300,203.3800,1228262
2019-07-18,202.8000,203.6800,201.8200,203.6400,1067525
2019-07-17,203.5400,203.8500,201.7600,201.8200,986683
2019-07-16,204.1300,205.5500,202.4500,202.5900,1073702
2019-07-15,204.1900,205.1000,203.7100,204.0700,869036
2019-07-12,203.7600,204.7200,202.9800,203.9800,1027566
2019-07-11,201.4400,203.0600,201.0300,202.8100,1225227
2019-07-10,202.0800,202.6500,201.4600,201.7700,1062039
2019-07-09,202.4200,202.6100,200.7100,200.9700,1160663
2019-07-08,201.0500,203.6400,200.8800,201.6700,1277094
2019-07-05,201.1000,203.1700,200.1000,202.4300,1741333
2019-07-03,202.0000,203.6100,201.7100,203.6100,939491
2019-07-02,202.0100,203.9700,201.5300,203.5400,1722409
2019-07-01,203.0200,203.1900,201.5100,203.0000,1114025
2019-06-28,199.6000,201.7200,199.1200,200.8000,6440582
2019-06-27,198.7000,199.9500,198.4600,199.5300,1532079
2019-06-26,202.0500,202.3100,200.5600,200.6000,1369874
2019-06-25,204.3200,204.3200,202.7100,202.8000,1118787
2019-06-24,202.4900,203.8700,202.0300,203.3800,1092531
2019-06-21,202.6400,202.9900,202.0300,202.1300,3770274
2019-06-20,203.6500,203.7100,201.5000,202.3400,1703288
2019-06-19,202.2400,202.4700,199.1400,200.5900,1944654
2019-06-18,204.1800,204.7600,202.7100,204.0200,2006919
2019-06-17,202.9300,203.6100,201.0400,201.2600,1757215
2019-06-14,202.6600,203.2300,201.4300,202.7100,1524027
2019-06-13,203.4800,203.8900,201.6400,202.7400,2855124
2019-06-12,201.5800,202.2800,200.9700,201.6900,1956258
2019-06-11,201.2000,201.8200,199.7200,200.7900,1719957
2019-06-10,200.1200,202.0000,198.2300,200.4200,1197433
2019-06-07,200.1500,201.1100,197.6300,200.0500,3613301
2019-06-06,194.3100,198.0600,193.6900,197.3500,3468187
2019-06-05,191.3500,192.8000,190.4900,192.7500,3708880
2019-06-04,187.8100,191.3500,185.6800,191.3500,3115226
2019-06-03,181.4700,187.4100,181.2000,187.2800,2882627
2019-05-31,180.3000,181.4100,179.8700,180.5500,1757167
2019-05-30,182.9200,184.2100,182.7700,183.4100,1041985
2019-05-29,181.4600,183.1300,181.2100,183.0100,1405355
2019-05-28,186.9400,187.7800,183.7300,184.3100,1483132
2019-05-24,187.3700,188.1500,185.8500,187.8600,1025332
2019-05-23,185.8900,187.0400,184.4700,185.0800,1318529
2019-05-22,187.8700,189.7200,187.1800,188.2400,1334825
2019-05-21,186.7600,187.4400,186.1500,187.2700,1051501
2019-05-20,186.0000,187.1700,184.6500,185.2600,1383737
2019-05-17,188.1900,189.4500,186.8900,189.0000,1737946
2019-05-16,185.0900,188.9700,184.5000,187.6500,1866604
2019-05-15,178.5700,182.3700,178.3200,180.8600,1184242
2019-05-14,180.3100,182.3600,179.7800,180.9200,2029268
2019-05-13,179.7400,181.0100,177.8200,180.6800,2328483
2019-05-10,174.6300,182.2200,174.2700,181.5900,2511834
2019-05-09,173.2000,174.7100,171.6000,173.3500,1999513
2019-05-08,174.4300,177.5300,174.2400,176.5400,1264624
2019-05-07,176.5800,176.8700,172.9100,174.5700,2049602
2019-05-06,177.8300,179.3300,177.8100,178.6300,1406991
2019-05-03,179.6800,181.4700,179.2400,180.9600,1248855
2019-05-02,177.9300,180.4900,177.2700,180.4900,1690968
2019-05-01,179.8900,181.2000,178.0100,178.2900,1018290
2019-04-30,177.8700,180.5600,177.3900,180.2600,1404200
2019-04-29,176.7900,178.2600,176.4900,177.1000,1195401
2019-04-26,175.4400,178.2600,175.3700,178.2600,1483885
2019-04-25,176.2200,176.7500,174.9200,176.2800,2229909
2019-04-24,179.0100,179.5100,177.5100,177.6200,1780230
2019-04-23,178.6500,179.7200,178.5500,179.3300,1796474
2019-04-22,179.8500,180.8000,178.8300,178.9000,1002056
2019-04-18,180.1200,180.7900,179.6700,180.4000,1547307
2019-04-17,180.6400,181.8600,179.4000,179.9100,1663290
2019-04-16,180.0800,180.6800,178.8000,180.6200,1749653
2019-04-15,180.1400,180.4300,179.1400,180.1400,1448029
2019-04-12,180.8000,181.1300,180.1400,180.3500,1914482
2019-04-11,181.6800,181.8100,179.7700,179.8500,1916444
2019-04-10,183.3900,183.5900,179.8200,181.0200,2443656
2019-04-09,185.0500,185.0500,182.7500,182.9000,1388180
2019-04-08,185.9000,185.9200,184.1500,184.8400,1138462
2019-04-05,184.5900,185.4300,183.9800,184.6200,1403446
2019-04-04,183.5700,184.0400,182.4200,183.9000,1471382
2019-04-03,181.1500,184.5300,180.6300,182.7400,2379572
2019-04-02,177.3300,178.1800,176.6900,178.0200,1179741
2019-04-01,176.8400,178.1800,176.0000,176.5800,1791905
2019-03-29,175.3500,176.1000,173.8800,175.9300,2158060
2019-03-28,170.9600,173.8500,170.7300,173.7000,1892495
2019-03-27,169.4600,170.0500,168.6900,169.4800,1821420
2019-03-26,170.8900,171.3000,169.6900,170.9800,1408088
2019-03-25,170.9700,171.9200,169.5600,170.0000,1349670
2019-03-22,172.1000,172.7600,169.1900,169.8600,1383973
2019-03-21,174.3400,175.8300,173.7000,175.1000,1146267
2019-03-20,175.3500,176.8700,174.3600,176.6300,1536410
2019-03-19,175.3500,175.7900,172.6200,173.5800,1251550
2019-03-18,174.7500,174.9500,173.4300,174.5500,1220440
2019-03-15,176.2800,176.9600,174.4300,176.4300,3661441
2019-03-14,174.2500,174.4400,173.1700,174.2100,1033242
2019-03-13,174.0100,175.5100,173.6400,174.3900,1538460
2019-03-12,171.7800,172.9000,171.3900,172.3200,1309211
2019-03-11,169.4800,171.3100,169.4200,171.2800,1188763
2019-03-08,168.7500,169.5200,167.7600,169.4600,1558439
2019-03-07,169.3600,169.3600,166.8200,167.4700,1450135
2019-03-06,168.8400,169.6800,168.2100,169.1300,986917
2019-03-05,168.3500,169.9400,168.3500,168.4400,1205906
2019-03-04,168.3500,168.9100,166.0700,168.7000,1738053
2019-03-01,176.3600,176.7300,167.8600,168.3800,3033462
2019-02-28,174.8100,174.9300,173.1000,173.2400,1698289
2019-02-27,173.4000,175.1200,172.6300,174.5000,1451801
2019-02-26,173.7900,174.8900,173.4500,173.9100,1739158
2019-02-25,173.8900,175.0100,173.3900,174.6200,1526810
2019-02-22,172.2400,173.7400,171.5500,173.5000,1075724
2019-02-21,170.9800,172.3000,170.5400,171.4000,1736555
2019-02-20,167.5900,171.0100,167.5900,170.3000,2574751
2019-02-19,168.0000,168.7800,167.5600,167.8600,2221223
2019-02-15,170.5400,170.7100,167.7700,168.5400,2573604
2019-02-14,166.6500,167.6000,165.9300,166.5000,1104141
2019-02-13,167.0900,168.4900,166.7900,167.3800,1599349
2019-02-12,164.1300,167.5500,163.8900,167.5300,1772008
2019-02-11,161.0600,161.6200,160.6300,161.3500,1128408
2019-02-08,160.0700,161.6100,159.0800,161.2200,1557942
2019-02-07,161.7500,162.2400,159.4300,160.6900,1360964
2019-02-06,163.9500,164.6200,163.0400,163.4200,1124785
2019-02-05,165.2600,165.9900,163.8000,164.9900,2358571
2019-02-04,165.4800,165.6900,163.2200,163.5000,2106508
2019-02-01,163.9100,165.9000,163.4600,165.7600,1324345
2019-01-31,161.1800,163.4200,159.6300,163.0100,1645906
2019-01-30,161.7900,163.7500,161.1600,162.9200,1113641
2019-01-29,159.5700,162.0000,159.3500,161.2200,1558358
2019-01-28,157.7800,158.3900,156.8800,158.2100,1422480
2019-01-25,158.6900,160.1100,158.6400,158.8400,1242664
2019-01-24,157.6100,157.9100,156.4300,157.3700,2528024
2019-01-23,160.5700,161.0900,157.4600,158.9300,1569547
2019-01-22,161.6100,161.7800,159.6900,160.8400,1699074
2019-01-18,158.7600,161.4500,158.0100,160.7900,2494756
2019-01-17,156.4000,157.6500,156.2100,157.2600,2176501
2019-01-16,157.5300,158.4200,157.0800,157.2400,1382133
2019-01-15,156.8400,157.8700,156.5400,157.2300,2110706
2019-01-14,158.3700,159.5000,157.7000,158.0200,2004827
2019-01-11,160.5600,160.7600,159.3700,160.2100,1380391
2019-01-10,158.7000,161.9800,158.3500,161.8500,2093890
2019-01-09,156.7300,159.5300,156.3300,158.4600,2099888
2019-01-08,156.0900,158.5600,155.2000,158.1500,2207298
2019-01-07,155.7800,158.0400,155.1500,156.4900,1830185
2019-01-04,153.8300,157.6200,153.3600,156.6300,1801275
2019-01-03,154.0600,154.3500,151.9300,152.2900,1775529
2019-01-02,153.5300,158.1600,153.5200,157.2000,1716443
2018-12-31,156.2300,157.0000,153.9400,156.0400,1853930
2018-12-28,157.1000,158.5600,155.0400,156.3100,1586143
2018-12-27,152.0500,156.4100,150.6000,156.4100,2866950
2018-12-26,148.7500,152.7700,145.9500,152.7400,2591492
2018-12-24,152.7000,153.4100,148.1300,148.1300,2086789
2018-12-21,156.0100,157.4800,153.0300,153.1100,5452061
2018-12-20,154.4800,156.4000,152.4400,154.0500,3398929
2018-12-19,157.4000,158.5000,155.2100,155.8300,2618675
2018-12-18,158.4200,158.8900,156.6300,157.6100,2147003
2018-12-17,157.1900,159.4400,155.5900,157.3300,3148643
2018-12-14,157.3800,158.4700,156.0500,156.9300,2360754
2018-12-13,160.4000,161.3000,157.3000,158.0900,2456699
2018-12-12,161.6500,162.1400,159.4600,160.5500,2402588
2018-12-11,161.1600,162.4600,156.6500,157.4600,2552869
2018-12-10,156.0300,157.5400,154.1100,156.9100,2540418
2018-12-07,156.2200,158.5200,152.3600,152.7200,2518766
2018-12-06,158.5300,159.0200,153.0000,155.9800,4785369
2018-12-04,163.9500,164.2900,160.4500,160.8300,2746072
2018-12-03,162.3000,164.4200,159.9200,164.3500,3177158
2018-11-30,157.0200,160.6100,156.9400,159.0500,3944199
2018-11-29,155.5100,159.8400,155.3500,159.3100,2901283
2018-11-28,153.5300,156.4800,151.7000,156.2900,1808830
2018-11-27,155.6600,156.6500,151.5200,152.5500,2525894
2018-11-26,157.0400,158.2200,156.8800,157.3200,2678195
2018-11-23,156.8600,158.0100,156.0200,156.1900,963558
2018-11-21,159.2400,161.2400,158.5500,159.0600,2070941
2018-11-20,157.4900,160.1900,157.2400,157.8700,2151626
2018-11-19,158.6100,161.4500,158.4400,159.5000,2464717
2018-11-16,153.7400,158.4600,153.4000,158.0800,2726823
2018-11-15,156.0900,156.3000,152.5600,155.1800,2759391
2018-11-14,158.1900,158.2400,153.0000,153.3600,2338763
2018-11-13,160.2200,160.3300,156.5300,156.9300,2507084
2018-11-12,160.0600,162.3000,158.9100,159.2200,1990839
2018-11-09,162.9900,163.9400,160.5500,161.5200,3249146
2018-11-08,164.5000,166.1500,162.9300,165.3000,4010008
2018-11-07,164.5400,166.8500,164.2300,166.8500,7626295
2018-11-06,161.8300,166.3500,161.6700,165.5300,2510572
2018-11-05,157.6500,162.1900,157.4500,161.9900,4477443
2018-11-02,160.6600,161.8100,155.4400,159.8400,6835139
2018-11-01,164.6600,165.4800,161.9400,162.0000,11423528
2018-10-31,161.7400,165.6000,161.3100,165.4700,18032219
2018-10-30,166.1100,167.6700,162.7400,164.5000,57375600
2018-10-29,166.2200,169.1600,164.5900,165.4900,14032500
2018-10-26,163.7100,167.1100,163.4400,164.9400,35352000
2018-10-25,162.7600,166.3600,162.4300,165.0000,5105400
2018-10-24,161.7400,164.0000,160.7800,161.2300,5610900
2018-10-23,164.8400,165.9400,161.6000,164.1700,4959200
2018-10-22,165.2300,168.9500,160.5200,166.8800,7591100
2018-10-19,161.4600,163.0600,159.2900,159.8500,3012000
2018-10-18,167.0800,167.5200,159.4800,161.3600,3739600
2018-10-17,161.7000,162.2500,159.0900,159.7900,1540700
2018-10-16,157.7200,160.8400,157.2200,160.6700,1297500
2018-10-15,156.6100,159.2900,155.9900,156.7900,2161500
2018-10-12,156.8200,157.7800,155.3300,156.2400,1840700
2018-10-11,157.9300,158.2100,153.7700,154.2600,1977000
2018-10-10,161.2100,161.6000,157.9400,158.0100,2222200
2018-10-09,162.9000,163.7400,161.0000,161.1800,1510400
2018-10-08,163.4900,164.9100,162.8700,164.3100,1109000
2018-10-05,164.1500,165.7400,163.6500,164.2400,1538700
2018-10-04,166.8200,167.0000,163.3800,165.8300,1720100
2018-10-03,169.7500,169.7500,167.1800,167.5700,950500
2018-10-02,166.2600,169.2600,165.4300,169.0300,1652300
2018-10-01,165.5800,169.1000,165.2900,168.8700,2329700
